Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Area_under_ROC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_area_under_ROC,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Summary,measureTreeSize,measureNumLeaves,measureNumRules,measureOutOfBagError,measureAttributesUsed,measureNumIterations
breast-cancer,4,1,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.01911272347E7,257.0,29.0,23.0,6.0,0.0,79.3103448275862,20.689655172413794,0.0,0.40816326530612246,0.3510974587729106,0.4040208240749217,82.9796416879589,87.2956991107829,25.93046867268204,21.258729610257866,4.671739062424173,0.8941540921614496,0.7330596417330298,0.16109445042841977,5.431195023836176,0.18728258702883366,618.6139052954773,1.0,20.0,0.6666666666666666,6.0,0.3333333333333333,3.0,0.0,0.0,0.7692307692307693,1.0,0.8695652173913044,0.7305555555555555,0.7931034482758621,0.4597701149425287,0.5402298850574713,0.20689655172413793,0.8408488063660479,0.7931034482758621,0.754872563718141,0.7305555555555555,0.001,0.0,0.0,0.0,6109.0,31757.0,6905.0,'Number of leaves: 4\nSize of the tree: 6\n',6.0,4.0,4.0,?,?,?
breast-cancer,4,2,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.01911272347E7,257.0,29.0,22.0,7.0,0.0,75.86206896551724,24.137931034482758,0.0,0.28268551236749095,0.36516764610607055,0.431287705627291,86.3050405885053,93.18718129647242,25.93046867268204,23.43760594100977,2.4928627316722682,0.8941540921614496,0.8081933083106818,0.08596078385076787,4.134364114852354,0.14256427982249498,470.904675633581,1.0,20.0,0.7777777777777778,7.0,0.2222222222222222,2.0,0.0,0.0,0.7407407407407407,1.0,0.851063829787234,0.5916666666666667,0.7586206896551724,0.5363984674329502,0.46360153256704983,0.2413793103448276,0.8212005108556832,0.7586206896551724,0.6997932368438605,0.5916666666666667,0.0,0.001,0.0,0.0,6109.0,31757.0,6905.0,'Number of leaves: 4\nSize of the tree: 6\n',6.0,4.0,4.0,?,?,?
breast-cancer,4,3,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.01911272347E7,257.0,29.0,23.0,6.0,0.0,79.3103448275862,20.689655172413794,0.0,0.40816326530612246,0.35237601341029884,0.42009045215384583,83.28181990952666,90.76782067979346,25.93046867268204,22.560574164783553,3.3698945078984863,0.8941540921614496,0.7779508332683984,0.11620325889305125,4.4425566408284185,0.1531916083044282,506.00784928877215,1.0,20.0,0.6666666666666666,6.0,0.3333333333333333,3.0,0.0,0.0,0.7692307692307693,1.0,0.8695652173913044,0.7333333333333333,0.7931034482758621,0.4597701149425287,0.5402298850574713,0.20689655172413793,0.8408488063660479,0.7931034482758621,0.754872563718141,0.7333333333333333,0.001,0.0,0.0,0.0,8329.0,31757.0,6905.0,'Number of leaves: 16\nSize of the tree: 19\n',19.0,16.0,16.0,?,?,?
breast-cancer,4,4,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.01911272347E7,257.0,29.0,23.0,6.0,0.0,79.3103448275862,20.689655172413794,0.0,0.40816326530612246,0.353187285806412,0.4123998310146485,83.47355895821156,89.1061287348805,25.93046867268204,21.97536082697237,3.9551078457096693,0.8941540921614496,0.7577710629990473,0.13638302916240239,5.16315891231034,0.17803996249346002,588.0845531025421,1.0,20.0,0.6666666666666666,6.0,0.3333333333333333,3.0,0.0,0.0,0.7692307692307693,1.0,0.8695652173913044,0.6333333333333333,0.7931034482758621,0.4597701149425287,0.5402298850574713,0.20689655172413793,0.8408488063660479,0.7931034482758621,0.754872563718141,0.6333333333333333,0.001,0.0,0.01,0.0,6109.0,31757.0,6905.0,'Number of leaves: 4\nSize of the tree: 6\n',6.0,4.0,4.0,?,?,?
breast-cancer,4,5,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.01911272347E7,257.0,29.0,21.0,8.0,0.0,72.41379310344827,27.586206896551722,0.0,0.21088435374149653,0.38688461816009057,0.4531730798012977,91.43770821272635,97.91589557300857,25.93046867268204,25.22883392037123,0.7016347523108095,0.8941540921614496,0.8699597903576286,0.024194301803821018,2.221458843420783,0.07660202908347528,253.02448624116215,0.95,19.0,0.7777777777777778,7.0,0.2222222222222222,2.0,0.05,1.0,0.7307692307692307,0.95,0.8260869565217392,0.5722222222222222,0.7241379310344828,0.5519157088122606,0.44808429118773946,0.27586206896551724,0.7108753315649866,0.7241379310344828,0.6731634182908547,0.5722222222222221,0.0,0.0,0.0,0.0,6109.0,31757.0,6905.0,'Number of leaves: 4\nSize of the tree: 6\n',6.0,4.0,4.0,?,?,?
breast-cancer,4,6,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.01911272347E7,257.0,29.0,20.0,9.0,0.0,68.96551724137932,31.03448275862069,0.0,0.03690036900369026,0.39981603793771336,0.4708120251381342,97.31102595431516,105.17110247133351,24.707458963264745,26.801104636278115,-2.09364567301337,0.8519813435608533,0.9241760219406246,-0.07219467837977138,0.2042084509851832,0.007041670723627007,23.134467400489328,0.9047619047619048,19.0,0.875,7.0,0.125,1.0,0.09523809523809523,2.0,0.7307692307692307,0.9047619047619048,0.8085106382978723,0.5327380952380952,0.6896551724137931,0.6598932676518884,0.3401067323481116,0.3103448275862069,0.621131741821397,0.6896551724137931,0.6356299606483025,0.5327380952380952,0.0,0.001,0.0,0.0,6109.0,31757.0,6905.0,'Number of leaves: 4\nSize of the tree: 6\n',6.0,4.0,4.0,?,?,?
breast-cancer,4,7,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.01911272347E7,258.0,28.0,20.0,8.0,0.0,71.42857142857143,28.571428571428573,0.0,0.1764705882352943,0.38661128530665084,0.45326394688649596,93.31996541884669,100.28412220607233,24.187188209924837,24.34870520073406,-0.161516990809222,0.8638281503544585,0.8695966143119307,-0.005768463957472214,1.520237622537127,0.05429420080489739,172.50122789923185,0.9,18.0,0.75,6.0,0.25,2.0,0.1,2.0,0.75,0.9,0.8181818181818182,0.64375,0.7142857142857143,0.5642857142857143,0.43571428571428567,0.2857142857142857,0.6785714285714286,0.7142857142857143,0.6796536796536797,0.6437499999999999,0.001,0.0,0.0,0.0,6109.0,31866.0,6796.0,'Number of leaves: 4\nSize of the tree: 6\n',6.0,4.0,4.0,?,?,?
breast-cancer,4,8,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.01911272347E7,258.0,28.0,22.0,6.0,0.0,78.57142857142857,21.428571428571427,0.0,0.43243243243243235,0.35970865121090784,0.41990428341845726,86.826226154357,92.90333537984813,24.187188209924837,21.788703497350802,2.398484712574035,0.8638281503544585,0.7781679820482429,0.08566016830621555,3.5389260684760955,0.1263902167312891,401.56162642384464,0.9,18.0,0.5,4.0,0.5,4.0,0.1,2.0,0.8181818181818182,0.9,0.8571428571428572,0.6625,0.7857142857142857,0.38571428571428573,0.6142857142857142,0.21428571428571427,0.7748917748917749,0.7857142857142857,0.7755102040816328,0.6625,0.0,0.0,0.0,0.0,6109.0,31866.0,6796.0,'Number of leaves: 4\nSize of the tree: 6\n',6.0,4.0,4.0,?,?,?
breast-cancer,4,9,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.01911272347E7,258.0,28.0,22.0,6.0,0.0,78.57142857142857,21.428571428571427,0.0,0.3225806451612903,0.35307943555065935,0.4108510493776249,85.2260706501591,90.90031785518636,24.187188209924837,21.041612036988546,3.145576172936291,0.8638281503544585,0.7514861441781624,0.11234200617629611,4.244349382996967,0.15158390653560597,481.6059472192436,1.0,20.0,0.75,6.0,0.25,2.0,0.0,0.0,0.7692307692307693,1.0,0.8695652173913044,0.65,0.7857142857142857,0.5357142857142857,0.4642857142857143,0.21428571428571427,0.8351648351648352,0.7857142857142857,0.7354037267080746,0.65,0.001,0.0,0.0,0.0,6109.0,31866.0,6796.0,'Number of leaves: 4\nSize of the tree: 6\n',6.0,4.0,4.0,?,?,?
breast-cancer,4,10,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.01911272347E7,258.0,28.0,22.0,6.0,0.0,78.57142857142857,21.428571428571427,0.0,0.3225806451612903,0.35911205586099576,0.4123021378826161,86.68222038024031,91.2213695028322,24.187188209924837,21.155435506347093,3.0317527035777445,0.8638281503544585,0.7555512680838248,0.10827688227063373,3.8274399992926416,0.13669428568902292,434.29927650832855,1.0,20.0,0.75,6.0,0.25,2.0,0.0,0.0,0.7692307692307693,1.0,0.8695652173913044,0.65,0.7857142857142857,0.5357142857142857,0.4642857142857143,0.21428571428571427,0.8351648351648352,0.7857142857142857,0.7354037267080746,0.65,0.0,0.0,0.0,0.0,6109.0,31866.0,6796.0,'Number of leaves: 4\nSize of the tree: 6\n',6.0,4.0,4.0,?,?,?
breast-cancer,5,1,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.01911272347E7,257.0,29.0,21.0,8.0,0.0,72.41379310344827,27.586206896551722,0.0,0.2516129032258064,0.39104838827636257,0.4592822843455721,95.1770720785405,102.59556173401553,24.707458963264767,25.979002006286244,-1.2715430430214774,0.851981343560854,0.8958276553891809,-0.04384631182832681,0.9047043636731157,0.03119670219562468,102.49259277714587,0.8571428571428571,18.0,0.625,5.0,0.375,3.0,0.14285714285714285,3.0,0.782608695652174,0.8571428571428571,0.8181818181818182,0.6101190476190477,0.7241379310344828,0.4919950738916256,0.5080049261083744,0.27586206896551724,0.704647676161919,0.7241379310344828,0.7107030900134348,0.6101190476190477,0.001,0.0,0.0,0.0,6109.0,31757.0,6905.0,'Number of leaves: 4\nSize of the tree: 6\n',6.0,4.0,4.0,?,?,?
breast-cancer,5,2,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.01911272347E7,257.0,29.0,23.0,6.0,0.0,79.3103448275862,20.689655172413794,0.0,0.40816326530612246,0.35365966139667954,0.4092654409885528,83.58520191159411,88.42888946326522,25.93046867268203,21.702060973482553,4.228407699199476,0.8941540921614493,0.748346930120088,0.14580716204136124,5.185302016326387,0.1788035178043582,590.6066558793001,1.0,20.0,0.6666666666666666,6.0,0.3333333333333333,3.0,0.0,0.0,0.7692307692307693,1.0,0.8695652173913044,0.6694444444444444,0.7931034482758621,0.4597701149425287,0.5402298850574713,0.20689655172413793,0.8408488063660479,0.7931034482758621,0.754872563718141,0.6694444444444444,0.001,0.0,0.0,0.0,6109.0,31757.0,6905.0,'Number of leaves: 4\nSize of the tree: 6\n',6.0,4.0,4.0,?,?,?
breast-cancer,5,3,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.01911272347E7,257.0,29.0,21.0,8.0,0.0,72.41379310344827,27.586206896551722,0.0,0.14705882352941166,0.3777554976149565,0.4442411567730865,89.28009888564945,95.98599884816348,25.93046867268203,24.387932308937497,1.5425363637445315,0.8941540921614493,0.8409631830668103,0.05319090909463902,3.0256031587906076,0.10433114340657268,344.6166410374599,1.0,20.0,0.8888888888888888,8.0,0.1111111111111111,1.0,0.0,0.0,0.7142857142857143,1.0,0.8333333333333333,0.6416666666666667,0.7241379310344828,0.6130268199233717,0.38697318007662834,0.27586206896551724,0.8029556650246306,0.7241379310344828,0.6367816091954023,0.6416666666666667,0.002,0.0,0.0,0.0,6109.0,31757.0,6905.0,'Number of leaves: 4\nSize of the tree: 6\n',6.0,4.0,4.0,?,?,?
breast-cancer,5,4,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.01911272347E7,257.0,29.0,21.0,8.0,0.0,72.41379310344827,27.586206896551722,0.0,0.26582278481012656,0.3829438012170319,0.46058154631529913,90.5063213008536,99.5166231225337,25.93046867268203,25.9652421025752,-0.034773429893171226,0.8941540921614493,0.8953531759508689,-0.0011990837894196975,2.2667449046264077,0.07816361740091061,258.1825752169607,0.9,18.0,0.6666666666666666,6.0,0.3333333333333333,3.0,0.1,2.0,0.75,0.9,0.8181818181818182,0.46944444444444444,0.7241379310344828,0.49080459770114937,0.5091954022988505,0.27586206896551724,0.7034482758620689,0.7241379310344828,0.6972682489923869,0.46944444444444444,0.0,0.0,0.0,0.0,6977.0,31757.0,6905.0,'Number of leaves: 8\nSize of the tree: 11\n',11.0,8.0,8.0,?,?,?
breast-cancer,5,5,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.01911272347E7,257.0,29.0,18.0,11.0,0.0,62.06896551724138,37.93103448275862,0.0,0.02446483180428133,0.4198838724967415,0.5122984492797181,99.23687118700524,110.69095605564577,25.93046867268203,1100.8773217560686,-1074.9468530833865,0.8941540921614493,37.96128695710581,-37.06713286494436,-0.7247359653705886,-0.024990895357606503,-82.5475321505433,0.8,16.0,0.7777777777777778,7.0,0.2222222222222222,2.0,0.2,4.0,0.6956521739130435,0.8,0.7441860465116279,0.5305555555555556,0.6206896551724138,0.5984674329501916,0.4015325670498085,0.3793103448275862,0.5832083958020988,0.6206896551724138,0.595990376904571,0.5305555555555556,0.0,0.0,0.0,0.0,10042.0,31757.0,6905.0,'Number of leaves: 25\nSize of the tree: 29\n',29.0,25.0,25.0,?,?,?
breast-cancer,5,6,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.01911272347E7,257.0,29.0,22.0,7.0,0.0,75.86206896551724,24.137931034482758,0.0,0.28268551236749095,0.3517388036444297,0.4190260048869178,83.13121945164607,90.53782840514818,25.93046867268203,22.361077594288354,3.569391078393675,0.8941540921614493,0.771071641182357,0.12308245097909225,4.604183759211704,0.1587649572141967,524.4172016441802,1.0,20.0,0.7777777777777778,7.0,0.2222222222222222,2.0,0.0,0.0,0.7407407407407407,1.0,0.851063829787234,0.7361111111111112,0.7586206896551724,0.5363984674329502,0.46360153256704983,0.2413793103448276,0.8212005108556832,0.7586206896551724,0.6997932368438605,0.736111111111111,0.001,0.0,0.0,0.0,7968.0,31757.0,6905.0,'Number of leaves: 15\nSize of the tree: 17\n',17.0,15.0,15.0,?,?,?
breast-cancer,5,7,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.01911272347E7,258.0,28.0,21.0,7.0,0.0,75.0,25.0,0.0,0.2461538461538461,0.36961622387996046,0.4322271731146876,89.21770921240429,95.62976042361663,24.187188209924816,22.64619827706055,1.5409899328642673,0.8638281503544577,0.8087927956093053,0.05503535474515241,2.8935685385398378,0.10334173351927992,328.332964866167,0.95,19.0,0.75,6.0,0.25,2.0,0.05,1.0,0.76,0.95,0.8444444444444444,0.621875,0.75,0.55,0.45,0.25,0.7333333333333333,0.75,0.7070707070707071,0.6218750000000001,0.001,0.0,0.0,0.0,6109.0,31866.0,6796.0,'Number of leaves: 4\nSize of the tree: 6\n',6.0,4.0,4.0,?,?,?
breast-cancer,5,8,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.01911272347E7,258.0,28.0,21.0,7.0,0.0,75.0,25.0,0.0,0.16949152542372867,0.36989145893769443,0.4366062634550451,89.28414526082283,96.59862907919891,24.187188209924816,23.034503627365574,1.1526845825592424,0.8638281503544577,0.8226608438344848,0.04116730651997295,2.7689147323734358,0.09888981187047985,314.1885085606252,1.0,20.0,0.875,7.0,0.125,1.0,0.0,0.0,0.7407407407407407,1.0,0.851063829787234,0.540625,0.75,0.625,0.375,0.25,0.8148148148148148,0.75,0.6713947990543735,0.540625,0.0,0.0,0.0,0.0,6109.0,31866.0,6796.0,'Number of leaves: 4\nSize of the tree: 6\n',6.0,4.0,4.0,?,?,?
breast-cancer,5,9,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.01911272347E7,258.0,28.0,21.0,7.0,0.0,75.0,25.0,0.0,0.16949152542372867,0.37719347393320446,0.43894297477796995,91.04670060456664,97.11562374748915,24.187188209924816,23.227700444185,0.9594877657398158,0.8638281503544577,0.8295607301494643,0.03426742020499342,2.137914378717098,0.07635408495418207,242.58895451925721,1.0,20.0,0.875,7.0,0.125,1.0,0.0,0.0,0.7407407407407407,1.0,0.851063829787234,0.528125,0.75,0.625,0.375,0.25,0.8148148148148148,0.75,0.6713947990543735,0.528125,0.001,0.0,0.0,0.0,6109.0,31866.0,6796.0,'Number of leaves: 4\nSize of the tree: 6\n',6.0,4.0,4.0,?,?,?
breast-cancer,5,10,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.01911272347E7,258.0,28.0,22.0,6.0,0.0,78.57142857142857,21.428571428571427,0.0,0.3225806451612903,0.35946864624367963,0.4264117464038473,86.76829392088823,94.34310401302767,24.187188209924816,22.294854757974477,1.8923334519503392,0.8638281503544577,0.7962448127848027,0.06758333756965497,2.999834336313522,0.10713694058262578,340.39093549385046,1.0,20.0,0.75,6.0,0.25,2.0,0.0,0.0,0.7692307692307693,1.0,0.8695652173913044,0.59375,0.7857142857142857,0.5357142857142857,0.4642857142857143,0.21428571428571427,0.8351648351648352,0.7857142857142857,0.7354037267080746,0.59375,0.001,0.0,0.0,0.0,8329.0,31866.0,6796.0,'Number of leaves: 16\nSize of the tree: 19\n',19.0,16.0,16.0,?,?,?
breast-cancer,6,1,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.01911272347E7,257.0,29.0,23.0,6.0,0.0,79.3103448275862,20.689655172413794,0.0,0.3873239436619719,0.34606542882404956,0.4111517639163213,84.22869202519239,91.84405237191248,24.707458963264767,21.763247981742165,2.944210981522602,0.851981343560854,0.7504568269566264,0.10152451660422765,3.94175104179612,0.1359224497171076,446.5550301044774,0.9523809523809523,20.0,0.625,5.0,0.375,3.0,0.047619047619047616,1.0,0.8,0.9523809523809523,0.8695652173913043,0.7232142857142857,0.7931034482758621,0.4657224958949097,0.5342775041050903,0.20689655172413793,0.7862068965517242,0.7931034482758621,0.767616191904048,0.7232142857142857,0.0,0.0,0.0,0.0,8329.0,31757.0,6905.0,'Number of leaves: 16\nSize of the tree: 19\n',19.0,16.0,16.0,?,?,?
breast-cancer,6,2,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.01911272347E7,257.0,29.0,20.0,9.0,0.0,68.96551724137932,31.03448275862069,0.0,0.14426229508196725,0.40146913030586834,0.4695034124339173,94.88466449740018,101.44434687781506,25.93046867268203,26.638942180115485,-0.7084735074334567,0.8941540921614493,0.9185842131074305,-0.024430120945981265,1.1291655914146634,0.03893674453154012,128.61212553861182,0.9,18.0,0.7777777777777778,7.0,0.2222222222222222,2.0,0.1,2.0,0.72,0.9,0.7999999999999999,0.5944444444444444,0.6896551724137931,0.5674329501915709,0.43256704980842914,0.3103448275862069,0.6517241379310345,0.6896551724137931,0.6472148541114058,0.5944444444444443,0.001,0.0,0.0,0.0,6109.0,31757.0,6905.0,'Number of leaves: 4\nSize of the tree: 6\n',6.0,4.0,4.0,?,?,?
breast-cancer,6,3,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.01911272347E7,257.0,29.0,19.0,10.0,0.0,65.51724137931035,34.48275862068966,0.0,0.0822784810126581,0.42856547736140616,0.504749862959233,101.28871304158346,109.05995319421244,25.93046867268203,30.213346889842857,-4.282878217160828,0.8941540921614493,1.0418395479256157,-0.1476854557641665,-1.1145988791093087,-0.03843444410721754,-126.95297488263587,0.85,17.0,0.7777777777777778,7.0,0.2222222222222222,2.0,0.15,3.0,0.7083333333333334,0.85,0.7727272727272727,0.4777777777777778,0.6551724137931034,0.5829501915708812,0.4170498084291188,0.3448275862068966,0.6126436781609196,0.6551724137931034,0.6215853112404836,0.47777777777777775,0.001,0.0,0.0,0.0,6109.0,31757.0,6905.0,'Number of leaves: 4\nSize of the tree: 6\n',6.0,4.0,4.0,?,?,?
breast-cancer,6,4,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.01911272347E7,257.0,29.0,24.0,5.0,0.0,82.75862068965517,17.24137931034483,0.0,0.5565749235474006,0.3218089315997739,0.3816407286186817,76.05748537589373,82.46009172967366,25.93046867268203,19.512890808499847,6.4175778641821815,0.8941540921614493,0.672858303741374,0.22129578842007522,7.118443275497594,0.24546356122405497,810.7917272264614,0.95,19.0,0.4444444444444444,4.0,0.5555555555555556,5.0,0.05,1.0,0.8260869565217391,0.95,0.8837209302325583,0.8111111111111111,0.8275862068965517,0.3220306513409962,0.6779693486590038,0.1724137931034483,0.828335832083958,0.8275862068965517,0.8163592622293505,0.8111111111111111,0.0,0.0,0.01,0.0,8329.0,31757.0,6905.0,'Number of leaves: 16\nSize of the tree: 19\n',19.0,16.0,16.0,?,?,?
breast-cancer,6,5,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.01911272347E7,257.0,29.0,21.0,8.0,0.0,72.41379310344827,27.586206896551722,0.0,0.14705882352941166,0.3793949506029661,0.44758890033660176,89.6675731270887,96.70933684810403,25.93046867268203,24.71552576785475,1.2149429048272786,0.8941540921614493,0.8522595092363707,0.041894582925078576,2.9323167668610357,0.1011143712710702,333.9913073918792,1.0,20.0,0.8888888888888888,8.0,0.1111111111111111,1.0,0.0,0.0,0.7142857142857143,1.0,0.8333333333333333,0.5888888888888889,0.7241379310344828,0.6130268199233717,0.38697318007662834,0.27586206896551724,0.8029556650246306,0.7241379310344828,0.6367816091954023,0.5888888888888889,0.0,0.0,0.0,0.0,6109.0,31757.0,6905.0,'Number of leaves: 4\nSize of the tree: 6\n',6.0,4.0,4.0,?,?,?
breast-cancer,6,6,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.01911272347E7,257.0,29.0,22.0,7.0,0.0,75.86206896551724,24.137931034482758,0.0,0.28268551236749095,0.36868074598972034,0.43399057927801293,87.13533930550001,93.77118397873049,25.93046867268203,23.67970025944381,2.2507684132382195,0.8941540921614493,0.8165413882566831,0.07761270390476618,3.813219107216237,0.1314903140419392,434.3262124283318,1.0,20.0,0.7777777777777778,7.0,0.2222222222222222,2.0,0.0,0.0,0.7407407407407407,1.0,0.851063829787234,0.5722222222222222,0.7586206896551724,0.5363984674329502,0.46360153256704983,0.2413793103448276,0.8212005108556832,0.7586206896551724,0.6997932368438605,0.5722222222222221,0.001,0.0,0.0,0.0,6109.0,31757.0,6905.0,'Number of leaves: 4\nSize of the tree: 6\n',6.0,4.0,4.0,?,?,?
breast-cancer,6,7,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.01911272347E7,258.0,28.0,21.0,7.0,0.0,75.0,25.0,0.0,0.16949152542372867,0.3590417155024325,0.4312152042951408,86.665241673001,95.40586349674815,24.187188209924816,22.5331175306796,1.6540706792452156,0.8638281503544577,0.8047541975242715,0.05907395283018627,3.0838468381796877,0.110137387077846,349.9238266129467,1.0,20.0,0.875,7.0,0.125,1.0,0.0,0.0,0.7407407407407407,1.0,0.851063829787234,0.675,0.75,0.625,0.375,0.25,0.8148148148148148,0.75,0.6713947990543735,0.6749999999999999,0.0,0.0,0.0,0.0,8329.0,31866.0,6796.0,'Number of leaves: 16\nSize of the tree: 19\n',19.0,16.0,16.0,?,?,?
